역명,호선,측정일시,초미세먼지(내부),운행횟수,자치구,초미세먼지(외부)
동대입구(3),3호선,2021042705,13.5,272.0,중구,19.0
약수(3),3호선,2021042705,17.7,272.0,중구,19.0
을지로3가(3),3호선,2021042705,20.2,272.0,중구,19.0
충무로(3),3호선,2021042705,99.7,272.0,중구,19.0
동대문역사문화공원(4),4호선,2021042705,18.2,307.0,중구,19.0
명동(4),4호선,2021042705,47.1,307.0,중구,19.0
충무로(4),4호선,2021042705,32.5,307.0,중구,19.0
회현(4),4호선,2021042705,12.8,307.0,중구,19.0
동대문역사문화공원(5),5호선,2021042705,13.0,438.0,중구,19.0
을지로4가(5),5호선,2021042705,15.5,438.0,중구,19.0
청구(5),5호선,2021042705,11.2,438.0,중구,19.0
버티고개(6),6호선,2021042705,11.3,330.0,중구,19.0
신당(6),6호선,2021042705,9.3,330.0,중구,19.0
약수(6),6호선,2021042705,10.3,330.0,중구,19.0
청구(6),6호선,2021042705,7.7,330.0,중구,19.0
서울(1),1호선,2021042706,44.0,86.0,중구,15.0
동대문역사문화공원(2),2호선,2021042706,12.6,524.0,중구,15.0
신당(2),2호선,2021042706,16.5,524.0,중구,15.0
을지로3가(2),2호선,2021042706,10.5,524.0,중구,15.0
을지로4가(2),2호선,2021042706,24.8,524.0,중구,15.0
을지로입구(2),2호선,2021042706,14.4,524.0,중구,15.0
동대입구(3),3호선,2021042706,14.5,272.0,중구,15.0
약수(3),3호선,2021042706,17.4,272.0,중구,15.0
을지로3가(3),3호선,2021042706,22.5,272.0,중구,15.0
충무로(3),3호선,2021042706,26.6,272.0,중구,15.0
동대문역사문화공원(4),4호선,2021042706,26.1,307.0,중구,15.0
명동(4),4호선,2021042706,41.7,307.0,중구,15.0
충무로(4),4호선,2021042706,21.6,307.0,중구,15.0
회현(4),4호선,2021042706,25.9,307.0,중구,15.0
동대문역사문화공원(5),5호선,2021042706,11.3,438.0,중구,15.0
을지로4가(5),5호선,2021042706,18.1,438.0,중구,15.0
청구(5),5호선,2021042706,14.3,438.0,중구,15.0
버티고개(6),6호선,2021042706,24.8,330.0,중구,15.0
신당(6),6호선,2021042706,14.5,330.0,중구,15.0
약수(6),6호선,2021042706,12.8,330.0,중구,15.0
청구(6),6호선,2021042706,7.5,330.0,중구,15.0
서울(1),1호선,2021042707,53.6,86.0,중구,14.0
동대문역사문화공원(2),2호선,2021042707,22.7,524.0,중구,14.0
신당(2),2호선,2021042707,28.0,524.0,중구,14.0
을지로3가(2),2호선,2021042707,41.8,524.0,중구,14.0
을지로4가(2),2호선,2021042707,61.9,524.0,중구,14.0
을지로입구(2),2호선,2021042707,41.1,524.0,중구,14.0
동대입구(3),3호선,2021042707,20.7,272.0,중구,14.0
약수(3),3호선,2021042707,22.0,272.0,중구,14.0
을지로3가(3),3호선,2021042707,48.4,272.0,중구,14.0
충무로(3),3호선,2021042707,25.2,272.0,중구,14.0
동대문역사문화공원(4),4호선,2021042707,44.5,307.0,중구,14.0
명동(4),4호선,2021042707,59.0,307.0,중구,14.0
충무로(4),4호선,2021042707,56.8,307.0,중구,14.0
회현(4),4호선,2021042707,59.3,307.0,중구,14.0
동대문역사문화공원(5),5호선,2021042707,17.1,438.0,중구,14.0
을지로4가(5),5호선,2021042707,29.0,438.0,중구,14.0
청구(5),5호선,2021042707,21.2,438.0,중구,14.0
버티고개(6),6호선,2021042707,35.2,330.0,중구,14.0
신당(6),6호선,2021042707,17.2,330.0,중구,14.0
약수(6),6호선,2021042707,20.4,330.0,중구,14.0
청구(6),6호선,2021042707,10.9,330.0,중구,14.0
서울(1),1호선,2021042708,56.0,86.0,중구,11.0
동대문역사문화공원(2),2호선,2021042708,33.8,524.0,중구,11.0
신당(2),2호선,2021042708,39.9,524.0,중구,11.0
을지로3가(2),2호선,2021042708,52.5,524.0,중구,11.0
을지로4가(2),2호선,2021042708,56.6,524.0,중구,11.0
을지로입구(2),2호선,2021042708,45.5,524.0,중구,11.0
동대입구(3),3호선,2021042708,22.1,272.0,중구,11.0
약수(3),3호선,2021042708,30.3,272.0,중구,11.0
을지로3가(3),3호선,2021042708,63.0,272.0,중구,11.0
충무로(3),3호선,2021042708,41.6,272.0,중구,11.0
동대문역사문화공원(4),4호선,2021042708,63.6,307.0,중구,11.0
명동(4),4호선,2021042708,82.6,307.0,중구,11.0
충무로(4),4호선,2021042708,86.6,307.0,중구,11.0
회현(4),4호선,2021042708,94.9,307.0,중구,11.0
동대문역사문화공원(5),5호선,2021042708,34.4,438.0,중구,11.0
을지로4가(5),5호선,2021042708,43.3,438.0,중구,11.0
청구(5),5호선,2021042708,45.7,438.0,중구,11.0
버티고개(6),6호선,2021042708,48.7,330.0,중구,11.0
신당(6),6호선,2021042708,20.0,330.0,중구,11.0
약수(6),6호선,2021042708,15.3,330.0,중구,11.0
청구(6),6호선,2021042708,13.1,330.0,중구,11.0
서울(1),1호선,2021042709,50.1,86.0,중구,10.0
동대문역사문화공원(2),2호선,2021042709,45.8,524.0,중구,10.0
신당(2),2호선,2021042709,48.6,524.0,중구,10.0
을지로3가(2),2호선,2021042709,65.9,524.0,중구,10.0
을지로4가(2),2호선,2021042709,70.7,524.0,중구,10.0
을지로입구(2),2호선,2021042709,63.5,524.0,중구,10.0
동대입구(3),3호선,2021042709,25.4,272.0,중구,10.0
약수(3),3호선,2021042709,32.0,272.0,중구,10.0
을지로3가(3),3호선,2021042709,79.1,272.0,중구,10.0
충무로(3),3호선,2021042709,48.8,272.0,중구,10.0
동대문역사문화공원(4),4호선,2021042709,76.1,307.0,중구,10.0
명동(4),4호선,2021042709,80.4,307.0,중구,10.0
충무로(4),4호선,2021042709,90.7,307.0,중구,10.0
회현(4),4호선,2021042709,101.3,307.0,중구,10.0
동대문역사문화공원(5),5호선,2021042709,37.6,438.0,중구,10.0
을지로4가(5),5호선,2021042709,42.8,438.0,중구,10.0
청구(5),5호선,2021042709,46.5,438.0,중구,10.0
버티고개(6),6호선,2021042709,48.6,330.0,중구,10.0
신당(6),6호선,2021042709,25.0,330.0,중구,10.0
약수(6),6호선,2021042709,31.1,330.0,중구,10.0
청구(6),6호선,2021042709,15.4,330.0,중구,10.0
서울(1),1호선,2021042710,46.6,86.0,중구,9.0
동대문역사문화공원(2),2호선,2021042710,39.5,524.0,중구,9.0
신당(2),2호선,2021042710,41.7,524.0,중구,9.0
을지로3가(2),2호선,2021042710,76.8,524.0,중구,9.0
을지로4가(2),2호선,2021042710,54.6,524.0,중구,9.0
을지로입구(2),2호선,2021042710,74.3,524.0,중구,9.0
동대입구(3),3호선,2021042710,23.1,272.0,중구,9.0
약수(3),3호선,2021042710,29.7,272.0,중구,9.0
을지로3가(3),3호선,2021042710,74.6,272.0,중구,9.0
충무로(3),3호선,2021042710,40.6,272.0,중구,9.0
동대문역사문화공원(4),4호선,2021042710,59.7,307.0,중구,9.0
명동(4),4호선,2021042710,64.4,307.0,중구,9.0
충무로(4),4호선,2021042710,74.8,307.0,중구,9.0
회현(4),4호선,2021042710,90.5,307.0,중구,9.0
동대문역사문화공원(5),5호선,2021042710,20.8,438.0,중구,9.0
을지로4가(5),5호선,2021042710,32.9,438.0,중구,9.0
청구(5),5호선,2021042710,28.7,438.0,중구,9.0
버티고개(6),6호선,2021042710,44.3,330.0,중구,9.0
신당(6),6호선,2021042710,20.9,330.0,중구,9.0
약수(6),6호선,2021042710,28.9,330.0,중구,9.0
청구(6),6호선,2021042710,18.6,330.0,중구,9.0
서울(1),1호선,2021042711,55.9,86.0,중구,15.0
동대문역사문화공원(2),2호선,2021042711,29.0,524.0,중구,15.0
신당(2),2호선,2021042711,34.3,524.0,중구,15.0
을지로3가(2),2호선,2021042711,64.2,524.0,중구,15.0
을지로4가(2),2호선,2021042711,42.9,524.0,중구,15.0
을지로입구(2),2호선,2021042711,55.5,524.0,중구,15.0
동대입구(3),3호선,2021042711,15.3,272.0,중구,15.0
약수(3),3호선,2021042711,23.5,272.0,중구,15.0
을지로3가(3),3호선,2021042711,40.3,272.0,중구,15.0
충무로(3),3호선,2021042711,34.0,272.0,중구,15.0
동대문역사문화공원(4),4호선,2021042711,38.5,307.0,중구,15.0
명동(4),4호선,2021042711,43.8,307.0,중구,15.0
충무로(4),4호선,2021042711,52.9,307.0,중구,15.0
회현(4),4호선,2021042711,64.2,307.0,중구,15.0
동대문역사문화공원(5),5호선,2021042711,26.6,438.0,중구,15.0
을지로4가(5),5호선,2021042711,29.9,438.0,중구,15.0
청구(5),5호선,2021042711,24.8,438.0,중구,15.0
버티고개(6),6호선,2021042711,39.7,330.0,중구,15.0
신당(6),6호선,2021042711,15.9,330.0,중구,15.0
약수(6),6호선,2021042711,21.3,330.0,중구,15.0
청구(6),6호선,2021042711,14.8,330.0,중구,15.0
서울(1),1호선,2021042712,50.0,86.0,중구,13.0
동대문역사문화공원(2),2호선,2021042712,31.6,524.0,중구,13.0
신당(2),2호선,2021042712,30.5,524.0,중구,13.0
을지로3가(2),2호선,2021042712,56.4,524.0,중구,13.0
을지로4가(2),2호선,2021042712,33.8,524.0,중구,13.0
을지로입구(2),2호선,2021042712,49.1,524.0,중구,13.0
동대입구(3),3호선,2021042712,17.3,272.0,중구,13.0
약수(3),3호선,2021042712,21.9,272.0,중구,13.0
을지로3가(3),3호선,2021042712,38.4,272.0,중구,13.0
충무로(3),3호선,2021042712,26.7,272.0,중구,13.0
동대문역사문화공원(4),4호선,2021042712,31.9,307.0,중구,13.0
명동(4),4호선,2021042712,40.0,307.0,중구,13.0
충무로(4),4호선,2021042712,38.9,307.0,중구,13.0
회현(4),4호선,2021042712,52.1,307.0,중구,13.0
동대문역사문화공원(5),5호선,2021042712,37.7,438.0,중구,13.0
을지로4가(5),5호선,2021042712,31.2,438.0,중구,13.0
청구(5),5호선,2021042712,25.7,438.0,중구,13.0
버티고개(6),6호선,2021042712,64.5,330.0,중구,13.0
신당(6),6호선,2021042712,28.9,330.0,중구,13.0
약수(6),6호선,2021042712,24.8,330.0,중구,13.0
청구(6),6호선,2021042712,32.3,330.0,중구,13.0
서울(1),1호선,2021042713,45.5,86.0,중구,17.0
동대문역사문화공원(2),2호선,2021042713,29.6,524.0,중구,17.0
신당(2),2호선,2021042713,28.2,524.0,중구,17.0
을지로3가(2),2호선,2021042713,48.5,524.0,중구,17.0
을지로4가(2),2호선,2021042713,36.6,524.0,중구,17.0
을지로입구(2),2호선,2021042713,35.3,524.0,중구,17.0
동대입구(3),3호선,2021042713,16.5,272.0,중구,17.0
약수(3),3호선,2021042713,20.8,272.0,중구,17.0
을지로3가(3),3호선,2021042713,36.9,272.0,중구,17.0
충무로(3),3호선,2021042713,26.9,272.0,중구,17.0
동대문역사문화공원(4),4호선,2021042713,37.3,307.0,중구,17.0
명동(4),4호선,2021042713,46.0,307.0,중구,17.0
충무로(4),4호선,2021042713,46.2,307.0,중구,17.0
회현(4),4호선,2021042713,58.7,307.0,중구,17.0
동대문역사문화공원(5),5호선,2021042713,49.9,438.0,중구,17.0
을지로4가(5),5호선,2021042713,33.8,438.0,중구,17.0
청구(5),5호선,2021042713,40.6,438.0,중구,17.0
버티고개(6),6호선,2021042713,75.0,330.0,중구,17.0
신당(6),6호선,2021042713,41.8,330.0,중구,17.0
약수(6),6호선,2021042713,27.6,330.0,중구,17.0
청구(6),6호선,2021042713,33.3,330.0,중구,17.0
서울(1),1호선,2021042714,48.2,86.0,중구,15.0
동대문역사문화공원(2),2호선,2021042714,26.0,524.0,중구,15.0
신당(2),2호선,2021042714,39.7,524.0,중구,15.0
을지로3가(2),2호선,2021042714,60.3,524.0,중구,15.0
을지로4가(2),2호선,2021042714,39.5,524.0,중구,15.0
을지로입구(2),2호선,2021042714,48.5,524.0,중구,15.0
동대입구(3),3호선,2021042714,16.6,272.0,중구,15.0
약수(3),3호선,2021042714,23.3,272.0,중구,15.0
을지로3가(3),3호선,2021042714,40.3,272.0,중구,15.0
충무로(3),3호선,2021042714,30.1,272.0,중구,15.0
동대문역사문화공원(4),4호선,2021042714,36.9,307.0,중구,15.0
명동(4),4호선,2021042714,49.7,307.0,중구,15.0
충무로(4),4호선,2021042714,46.0,307.0,중구,15.0
회현(4),4호선,2021042714,66.2,307.0,중구,15.0
동대문역사문화공원(5),5호선,2021042714,53.0,438.0,중구,15.0
을지로4가(5),5호선,2021042714,48.0,438.0,중구,15.0
청구(5),5호선,2021042714,42.2,438.0,중구,15.0
버티고개(6),6호선,2021042714,95.3,330.0,중구,15.0
신당(6),6호선,2021042714,28.3,330.0,중구,15.0
약수(6),6호선,2021042714,27.2,330.0,중구,15.0
청구(6),6호선,2021042714,36.5,330.0,중구,15.0
서울(1),1호선,2021042715,50.4,86.0,중구,20.0
동대문역사문화공원(2),2호선,2021042715,24.4,524.0,중구,20.0
신당(2),2호선,2021042715,42.9,524.0,중구,20.0
을지로3가(2),2호선,2021042715,70.4,524.0,중구,20.0
을지로4가(2),2호선,2021042715,39.0,524.0,중구,20.0
을지로입구(2),2호선,2021042715,52.8,524.0,중구,20.0
동대입구(3),3호선,2021042715,17.9,272.0,중구,20.0
약수(3),3호선,2021042715,23.7,272.0,중구,20.0
을지로3가(3),3호선,2021042715,46.6,272.0,중구,20.0
충무로(3),3호선,2021042715,37.2,272.0,중구,20.0
동대문역사문화공원(4),4호선,2021042715,49.4,307.0,중구,20.0
명동(4),4호선,2021042715,49.2,307.0,중구,20.0
충무로(4),4호선,2021042715,47.6,307.0,중구,20.0
회현(4),4호선,2021042715,68.8,307.0,중구,20.0
동대문역사문화공원(5),5호선,2021042715,62.7,438.0,중구,20.0
을지로4가(5),5호선,2021042715,55.4,438.0,중구,20.0
청구(5),5호선,2021042715,44.6,438.0,중구,20.0
버티고개(6),6호선,2021042715,123.0,330.0,중구,20.0
신당(6),6호선,2021042715,48.1,330.0,중구,20.0
약수(6),6호선,2021042715,27.4,330.0,중구,20.0
청구(6),6호선,2021042715,40.8,330.0,중구,20.0
서울(1),1호선,2021042716,51.1,86.0,중구,19.0
동대문역사문화공원(2),2호선,2021042716,28.6,524.0,중구,19.0
신당(2),2호선,2021042716,43.8,524.0,중구,19.0
을지로3가(2),2호선,2021042716,80.9,524.0,중구,19.0
을지로4가(2),2호선,2021042716,38.4,524.0,중구,19.0
을지로입구(2),2호선,2021042716,56.2,524.0,중구,19.0
동대입구(3),3호선,2021042716,24.4,272.0,중구,19.0
약수(3),3호선,2021042716,27.5,272.0,중구,19.0
을지로3가(3),3호선,2021042716,47.1,272.0,중구,19.0
충무로(3),3호선,2021042716,36.8,272.0,중구,19.0
동대문역사문화공원(4),4호선,2021042716,79.8,307.0,중구,19.0
명동(4),4호선,2021042716,46.2,307.0,중구,19.0
충무로(4),4호선,2021042716,54.1,307.0,중구,19.0
회현(4),4호선,2021042716,70.9,307.0,중구,19.0
동대문역사문화공원(5),5호선,2021042716,61.7,438.0,중구,19.0
을지로4가(5),5호선,2021042716,57.1,438.0,중구,19.0
청구(5),5호선,2021042716,46.3,438.0,중구,19.0
버티고개(6),6호선,2021042716,110.8,330.0,중구,19.0
신당(6),6호선,2021042716,40.3,330.0,중구,19.0
약수(6),6호선,2021042716,36.4,330.0,중구,19.0
청구(6),6호선,2021042716,42.3,330.0,중구,19.0
서울(1),1호선,2021042717,49.8,86.0,중구,22.0
동대문역사문화공원(2),2호선,2021042717,36.5,524.0,중구,22.0
신당(2),2호선,2021042717,38.4,524.0,중구,22.0
을지로3가(2),2호선,2021042717,76.8,524.0,중구,22.0
을지로4가(2),2호선,2021042717,64.5,524.0,중구,22.0
을지로입구(2),2호선,2021042717,56.2,524.0,중구,22.0
동대입구(3),3호선,2021042717,22.0,272.0,중구,22.0
약수(3),3호선,2021042717,31.4,272.0,중구,22.0
을지로3가(3),3호선,2021042717,59.0,272.0,중구,22.0
충무로(3),3호선,2021042717,41.6,272.0,중구,22.0
동대문역사문화공원(4),4호선,2021042717,52.3,307.0,중구,22.0
명동(4),4호선,2021042717,54.1,307.0,중구,22.0
충무로(4),4호선,2021042717,50.8,307.0,중구,22.0
회현(4),4호선,2021042717,75.0,307.0,중구,22.0
동대문역사문화공원(5),5호선,2021042717,56.5,438.0,중구,22.0
을지로4가(5),5호선,2021042717,59.4,438.0,중구,22.0
청구(5),5호선,2021042717,37.0,438.0,중구,22.0
버티고개(6),6호선,2021042717,114.9,330.0,중구,22.0
신당(6),6호선,2021042717,32.8,330.0,중구,22.0
약수(6),6호선,2021042717,38.2,330.0,중구,22.0
청구(6),6호선,2021042717,37.3,330.0,중구,22.0
서울(1),1호선,2021042718,50.3,86.0,중구,17.0
동대문역사문화공원(2),2호선,2021042718,39.4,524.0,중구,17.0
신당(2),2호선,2021042718,35.3,524.0,중구,17.0
을지로3가(2),2호선,2021042718,65.0,524.0,중구,17.0
을지로4가(2),2호선,2021042718,69.6,524.0,중구,17.0
을지로입구(2),2호선,2021042718,59.2,524.0,중구,17.0
동대입구(3),3호선,2021042718,24.1,272.0,중구,17.0
약수(3),3호선,2021042718,33.6,272.0,중구,17.0
을지로3가(3),3호선,2021042718,78.4,272.0,중구,17.0
충무로(3),3호선,2021042718,46.2,272.0,중구,17.0
동대문역사문화공원(4),4호선,2021042718,46.3,307.0,중구,17.0
명동(4),4호선,2021042718,69.0,307.0,중구,17.0
충무로(4),4호선,2021042718,57.0,307.0,중구,17.0
회현(4),4호선,2021042718,89.5,307.0,중구,17.0
동대문역사문화공원(5),5호선,2021042718,46.1,438.0,중구,17.0
을지로4가(5),5호선,2021042718,49.5,438.0,중구,17.0
청구(5),5호선,2021042718,37.9,438.0,중구,17.0
버티고개(6),6호선,2021042718,92.8,330.0,중구,17.0
신당(6),6호선,2021042718,19.6,330.0,중구,17.0
약수(6),6호선,2021042718,20.9,330.0,중구,17.0
청구(6),6호선,2021042718,15.6,330.0,중구,17.0
서울(1),1호선,2021042719,53.9,86.0,중구,16.0
동대문역사문화공원(2),2호선,2021042719,51.2,524.0,중구,16.0
신당(2),2호선,2021042719,32.1,524.0,중구,16.0
을지로3가(2),2호선,2021042719,69.4,524.0,중구,16.0
을지로4가(2),2호선,2021042719,57.2,524.0,중구,16.0
을지로입구(2),2호선,2021042719,67.6,524.0,중구,16.0
동대입구(3),3호선,2021042719,20.4,272.0,중구,16.0
약수(3),3호선,2021042719,33.7,272.0,중구,16.0
을지로3가(3),3호선,2021042719,85.7,272.0,중구,16.0
충무로(3),3호선,2021042719,50.6,272.0,중구,16.0
동대문역사문화공원(4),4호선,2021042719,46.4,307.0,중구,16.0
명동(4),4호선,2021042719,70.4,307.0,중구,16.0
충무로(4),4호선,2021042719,45.9,307.0,중구,16.0
회현(4),4호선,2021042719,102.9,307.0,중구,16.0
동대문역사문화공원(5),5호선,2021042719,45.1,438.0,중구,16.0
을지로4가(5),5호선,2021042719,42.1,438.0,중구,16.0
청구(5),5호선,2021042719,47.0,438.0,중구,16.0
버티고개(6),6호선,2021042719,70.9,330.0,중구,16.0
신당(6),6호선,2021042719,29.6,330.0,중구,16.0
약수(6),6호선,2021042719,22.9,330.0,중구,16.0
청구(6),6호선,2021042719,19.2,330.0,중구,16.0
서울(1),1호선,2021042720,53.7,86.0,중구,13.0
동대문역사문화공원(2),2호선,2021042720,50.4,524.0,중구,13.0
신당(2),2호선,2021042720,33.7,524.0,중구,13.0
을지로3가(2),2호선,2021042720,71.1,524.0,중구,13.0
을지로4가(2),2호선,2021042720,45.8,524.0,중구,13.0
을지로입구(2),2호선,2021042720,71.3,524.0,중구,13.0
동대입구(3),3호선,2021042720,19.6,272.0,중구,13.0
약수(3),3호선,2021042720,30.7,272.0,중구,13.0
을지로3가(3),3호선,2021042720,73.1,272.0,중구,13.0
충무로(3),3호선,2021042720,37.2,272.0,중구,13.0
동대문역사문화공원(4),4호선,2021042720,42.1,307.0,중구,13.0
명동(4),4호선,2021042720,63.0,307.0,중구,13.0
충무로(4),4호선,2021042720,41.3,307.0,중구,13.0
회현(4),4호선,2021042720,88.5,307.0,중구,13.0
동대문역사문화공원(5),5호선,2021042720,33.4,438.0,중구,13.0
을지로4가(5),5호선,2021042720,26.2,438.0,중구,13.0
청구(5),5호선,2021042720,30.0,438.0,중구,13.0
버티고개(6),6호선,2021042720,57.3,330.0,중구,13.0
신당(6),6호선,2021042720,26.6,330.0,중구,13.0
약수(6),6호선,2021042720,23.0,330.0,중구,13.0
청구(6),6호선,2021042720,16.1,330.0,중구,13.0
서울(1),1호선,2021042721,51.0,86.0,중구,15.0
동대문역사문화공원(2),2호선,2021042721,38.4,524.0,중구,15.0
신당(2),2호선,2021042721,27.9,524.0,중구,15.0
을지로3가(2),2호선,2021042721,56.2,524.0,중구,15.0
을지로4가(2),2호선,2021042721,37.2,524.0,중구,15.0
을지로입구(2),2호선,2021042721,62.5,524.0,중구,15.0
